Time(ms),AccX,AccY,AccZ,ADC,GyroX,GyroY,GyroZ
9225,-17440,-172,-7964,1620,-4062,16896,-3222
9324,-26168,-3372,2564,1621,-3766,16829,-7127
9333,-27176,-6836,2464,1781,-6115,16868,-8381
9342,-27976,-6020,-20,1598,-9223,16805,-9732
9351,-28708,-6548,-788,1461,-13089,16691,-11401
9360,-29332,-6088,-1360,1644,-17837,16322,-13097
9369,-30124,-7060,-752,1598,-22866,15762,-14523
9378,-31132,-8392,-112,1465,-27263,14999,-15747
9387,-31560,-8060,1388,1420,-30317,14109,-16759
9396,-31532,-7440,2136,1389,-31119,13078,-17337
9405,-31032,-7168,-172,1325,-29119,12192,-17658
